Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL3827905,CC1(C)N(C(=S)N(C1=O)c2ccc(c(c2)C(F)(F)F)[N+](=O)[O-])c3cc(cc(c3)C(F)(F)F)C(F)(F)F,4.7,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3828065,CC(O)(CS(=O)(=O)c1ccccc1OC(F)(F)F)C(=O)Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F,5.05,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL2177791,COc1cc2C3=C(C(=O)c2cc1O)c4cc(OC)c(OC)cc4C(=O)N3CCCN5CCOCC5,8.7,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3770179,Fc1ccc(Cn2c3ccccc3c4cc(CN5CCN(Cc6cc7c8ccccc8n(Cc9ccc(F)cc9)c7cn6)CC5)ncc24)cc1,4.22,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3770232,O[C@]12COC(=O)[C@@H]1[C@H](c3cccc(OC(F)(F)F)c3)c4c(N2)c5cccnc5c6ncccc46,6.59,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3769939,Cc1nc(CN2CCN(Cc3cc4c5ccccc5n(C)c4c(C)n3)CC2)cc6c7ccccc7n(C)c16,4.06,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3769784,O[C@]12COC(=O)[C@@H]1[C@H](c3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4c(N2)c5cccnc5c6ncccc46,6.42,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3828039,CC(O)(CSc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)Nc2ccc(cc2C(F)(F)F)[N+](=O)[O-],5.64,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3769435,O[C@]12COC(=O)[C@@H]1[C@H](c3ccc(SC(F)(F)F)cc3)c4c(N2)c5cccnc5c6ncccc46,6.05,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3770801,CCOc1ccc(cc1C(F)(F)F)[C@H]2[C@H]3C(=O)OC[C@]3(O)Nc4c2c5cccnc5c6ncccc46,6.53,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3771142,CC(C)Cn1c2ccccc2c3cc(CN4CCN(Cc5cc6c7ccccc7n(CC(C)C)c6c(C)n5)CC4)nc(C)c13,4.9,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3769449,C(Cc1ccccc1)Cn2c3ccccc3c4cc(CN5CCN(Cc6cc7c8ccccc8n(CCCc9ccccc9)c7cn6)CC5)ncc24,5.27,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3770099,CCCCn1c2ccccc2c3cc(CN4CCN(Cc5cc6c7ccccc7n(CCCC)c6cn5)CC4)ncc13,4.36,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3771280,CCCCn1c2ccccc2c3cc(CN4CCN(Cc5cc6c7ccccc7n(CCCC)c6c(n5)c8ccc(OC)cc8)CC4)nc(c9ccc(OC)cc9)c13,4.56,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3771021,CCn1c2ccccc2c3cc(CN4CCN(Cc5cc6c7ccccc7n(CC)c6cn5)CC4)ncc13,4.28,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3771178,O[C@]12COC(=O)[C@H]1[C@H](c3ccccc3OC(F)(F)F)c4c(N2)c5cccnc5c6ncccc46,6.78,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3770737,O[C@]12COC(=O)[C@@H]1[C@H](c3cccc(c3)C(F)(F)F)c4c(N2)c5cccnc5c6ncccc46,6.29,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3769910,O[C@]12COC(=O)[C@@H]1[C@H](c3cccc(c3)S(F)(F)(F)(F)F)c4c(N2)c5cccnc5c6ncccc46,6.51,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3770707,O[C@]12COC(=O)[C@@H]1[C@H](c3ccc(OC(F)F)cc3)c4c(N2)c5cccnc5c6ncccc46,6.14,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3769813,Cc1ccc(OC(F)(F)F)cc1[C@H]2[C@H]3C(=O)OC[C@]3(O)Nc4c2c5cccnc5c6ncccc46,5.55,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3769803,COc1cc(OC(F)(F)F)ccc1[C@H]2[C@@H]3C(=O)OC[C@]3(O)Nc4c2c5cccnc5c6ncccc46,6.49,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3771032,Cn1c2ccccc2c3cc(CN4CCN(Cc5cc6c7ccccc7n(C)c6c(n5)c8ccccc8)CC4)nc(c9ccccc9)c13,4.26,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3787086,CC1=CC(=O)Oc2cc(OCC(=O)c3cc(cc(c3)C(F)(F)F)C(F)(F)F)ccc12,6.03,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3769860,CCn1c2ccccc2c3cc(CN4CCN(Cc5cc6c7ccccc7n(CC)c6c(n5)c8ccccc8)CC4)nc(c9ccccc9)c13,4.6,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3770281,CCCCn1c2ccccc2c3cc(CN4CCN(Cc5cc6c7ccccc7n(CCCC)c6c(n5)c8ccc(OC)c(OC)c8)CC4)nc(c9ccc(OC)c(OC)c9)c13,4.71,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3769780,CCn1c2ccccc2c3cc(CN4CCN(Cc5cc6c7ccccc7n(CC)c6c(n5)c8ccc(OC)c(OC)c8)CC4)nc(c9ccc(OC)c(OC)c9)c13,4.37,CHEMBL1075381,22RV1,CHEMBL3308004
CHEMBL3827111,CC1(C)N(C(=S)N(C1=O)c2ccc(cc2C(F)(F)F)[N+](=O)[O-])c3cc(cc(c3)C(F)(F)F)C(F)(F)F,5.16,CHEMBL1075381,22RV1,CHEMBL3308004
