Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL1201182,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OC(=O)C(C)(CO)CO,6.41,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL236425,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C\C(=N/O)\[C@]45O[C@H]4[C@H](CC[C@]5(C)[C@H]3CC[C@]12C)OC(=O)C,5.97,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL538653,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C\C(=N/O)\[C@@]4(F)C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,5.65,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL392123,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C\C(=N\O)\[C@@H]4[C@@H](O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4.64,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL2363137,Cc1cc(ccc1NS(=O)(=O)c2cc(Cl)ccc2Cl)[N+](=O)[O-],5.49,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL1673039,COc1cc(ccc1Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)N5CCN(C)CC5,4.56,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL2022969,CN(C)C(=O)c1ccccc1Nc2nc(Nc3ccc(CN4CCN(C)CC4)cc3)ncc2Cl,7.16,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL2022974,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NC5CC5)n3)cc2)CC1,7.19,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL64925,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O,5.565,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL1643959,CCC(=O)N(C)c1ccc(Nc2nc(NC3CCCN(C3)C(=O)C=C)c4nc[nH]c4n2)cc1,4.05,CHEMBL614241,PSN1,CHEMBL3307348
