Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL3265252,COc1ccc(cc1)[C@H]2SCc3c(CO)c(CO)c(C)n23,4.346666666666667,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL252164,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3,6.19,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL105442,Fc1ccc(C(=O)NOCC2CC2)c(Nc3ccc(I)cc3Cl)c1F,4.2,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL577784,Ic1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCCNC(=O)c4cccs4,4.19,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL1972860,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c2ccccc2,4.9,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL512504,OC1=C(C#N)C(=O)Nc2scc(c3ccc(cc3)c4ccccc4O)c12,4.58,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL608533,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,4.43,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL379975,Oc1ccc2[nH]c3cc(c4ccccc4Cl)c5C(=O)NC(=O)c5c3c2c1,5.03,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL259181,OC[C@H](Cc1ccccc1)Nc2nc(Oc3ccc4CCCc4c3)nc5c2ncn5Cc6ccc(cc6)c7ccccc7,5.0,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL105,CO[C@]12[C@H]3N[C@H]3CN1C4=C([C@H]2COC(=O)N)C(=O)C(=C(C)C4=O)N,5.64,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL221137,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,4.95,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL1084546,CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,4.02,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL9470,CC(=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O)C,6.04,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL217354,CC(C)c1ccccc1Cc2cc(C(=O)Nc3ccc(cc3)S(=O)(=O)c4ccccc4C(C)(C)C)c(O)c(O)c2O,6.05,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,4.94,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL3265254,Cc1c(CO)c(CO)c2n1[C@@H](SC2(C)C)c3ccccc3,4.22,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL3265253,Cc1c(CO)c(CO)c2CS[C@H](c3ccc(O)cc3)n12,4.3566666666666665,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL2313025,Cc1c(CO)c(CO)c2CS[C@@H](c3ccccc3)n12,4.67,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL279014,CCN(CC)CCNc1ccc(C)c2Sc3ccccc3C(=O)c12,5.24,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL573107,CC(C)CCN1C(C)C(=O)N(C)c2cnc(Nc3cc(F)c(O)c(F)c3)nc12,5.37,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL202721,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN5CCOCC5,4.66,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL1760169,Cc1nc(NCC#N)nc(n1)n2c(Nc3cc[nH]n3)nc4ccccc24,6.66,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL1253609,Cc1c(CO)c(CO)c2CS[C@H](c3ccccc3)n12,4.44,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL449158,CCC\C=C\C=C\C(=O)O[C@H]1\C(=C\C(=O)OC)\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\C(=C\C(=O)OC)\C[C@@H](O4)\C=C\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O,6.39,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL2363137,Cc1cc(ccc1NS(=O)(=O)c2cc(Cl)ccc2Cl)[N+](=O)[O-],5.44,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL409,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,4.54,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL591429,Oc1c(CC=C)cccc1\C=N\NC(=O)CN2CCN(Cc3ccccc3)CC2,4.41,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL135561,COC(=O)[C@H](CCSC)NC(=O)c1ccc(NC[C@@H](N)CS)cc1c2ccccc2,4.14,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL585951,Fc1cc(cc(c1)C2=N\C(=N/c3ccc(cc3)n4cnc(n4)N5CCOCC5)\NC=C2)N6CCOCC6,5.91,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL575448,C[C@]1(CCCN1c2nc(Nc3cc(n[nH]3)C4CC4)c5cccn5n2)C(=O)Nc6ccc(F)nc6,4.06,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL98,ONC(=O)CCCCCCC(=O)Nc1ccccc1,4.5,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL159,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,6.92,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL2165191,C[C@@H](Nc1ccccc1C(=O)O)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,5.234999999999999,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL109480,CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(=C\C=C/[C@H](OC)[C@@H](OC(=O)N)\C(=C\[C@H](C)[C@H]1O)\C)\C)C2=O,5.63,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL1079175,NC1(CCC1)c2ccc(cc2)c3nc4C=CN5C(=O)NN=C5c4cc3c6ccccc6,5.07,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL1173655,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4,4.96,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL1879463,CN1C(=O)N(c2ccc(cc2)C(C)(C)C#N)c3c1cnc4ccc(cc34)c5cnc6ccccc6c5,6.29,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL521851,CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)c5cccc6[nH]ncc56)CC1,4.43,CHEMBL1075459,HCC1954,CHEMBL3308107
CHEMBL1614701,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(cc12)C(=O)NOCCO,4.88,CHEMBL1075459,HCC1954,CHEMBL3308107
