Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL261581,O=C1C2=C(OCCO2)C(=O)c3ccccc13,4.71,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL333985,OCc1oc(cc1)c2nn(Cc3ccccc3)c4ccccc24,5.7,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL550491,CN1C(=O)[C@@]23Cc4ccc(cc4N2C(=O)[C@@]1(CO)SS3)[N+](=O)[O-],6.35,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL480459,C[C@@H](CCCOC(=O)C)C1=C(C)C[C@H]2OC(=O)C(=C)[C@H]2[C@H]1OC(=O)C,4.18,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1812607,COc1ccc(NC2=CC(=O)c3c(cnc4CCCC(=O)c34)C2=O)cc1,6.33,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1812608,COc1ccc(OC)c(NC2=CC(=O)c3c(cnc4CCCC(=O)c34)C2=O)c1,6.5,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL53463,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,6.317500000000001,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1823028,CC1(C)CC[C@@]2(CC[C@]3(C)[C@H](C[C@@H](O)[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@@]34C)C2=C1)C(=O)O,4.32,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1823027,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC=C4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)O,4.37,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1641650,C[C@@H]1O[C@@H](OCCCOc2cc(O)c3C(=O)C(=COc3c2)c4ccc(O)cc4)C=C[C@H]1OC(=O)C,5.52,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL445280,Cc1nc2CCCC(=O)c2c3C(=O)c4ccccc4C(=O)c13,5.02,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL461678,CC1(C)CC(=O)c2c(C1)ncc3C(=O)c4c(O)cccc4C(=O)c23,4.94,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL460187,CN1C(=O)N(C)c2nc(C)c3C(=O)c4ccccc4C(=O)c3c2C1=O,4.72,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL383824,CO[C@H]1C[C@H](C)CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)\C(=C\C=C/[C@H](OC)[C@@H](OC(=O)N)\C(=C\[C@H](C)[C@H]1O)\C)\C)C2=O,4.8,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL552076,CCN1C=C(C(=O)c2cc(F)c(nc12)N3CCNCC3)c4nc5ccccc5[nH]4,5.18,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL549657,COC(=O)N1CCc2c([nH]c3ccccc23)[C@@H]1CCCC(O)CO,4.2,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL458305,CC1(C)CC(=O)c2c(C1)ncc3C(=O)C=CC(=O)c23,4.12,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL511356,Cc1cnc2C(=O)c3cnc4CCCC(=O)c4c3C(=O)c2c1,5.92,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL415056,NC(=O)c1ccc(O)c(NC(=O)COc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)c1,5.82,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL222582,OC(=O)c1cccc(NC(=O)COc2ccc(Cl)cc2)c1,5.0,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL222754,OC(=O)c1cccc(NC(=O)COc2ccc(Br)cc2)c1,5.8,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL452417,Cc1nc2CCCC(=O)c2c3C(=O)C=CC(=O)c13,4.66,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL447940,O=C1CCCc2ncc3C(=O)c4ccccc4C(=O)c3c12,4.72,CHEMBL613860,AGS,CHEMBL3308078
