Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL1163850,COc1ccc(cc1O)C(=O)OCCCCCCCOC(=O)c2ccc(OC)c(O)c2,4.51,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL392510,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C\C(=N/O)\C4=CC(=O)C(=C[C@]4(C)[C@H]3CC[C@]12C)O,5.63,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1164563,COc1cc(ccc1O)C(=O)OCCCCCCOC(=O)c2ccc(O)c(OC)c2,4.25,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL590522,CC(=CCC[C@@H]1Oc2c(C)cc3c4ccc(O)cc4[nH]c3c2C=C1)C,5.16,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3092927,COc1ccccc1c2cnc(OCCCCC=C)n2C,5.3,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3091479,Cn1c2OCCCCCCCCCCOc3cc4ccccc4cc3c1cn2,4.66,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3093029,Cc1ccc2OCCCCCCCCOc3ncc(c2c1)n3C,4.2,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3115965,CC1=C2C[C@H]3O[C@@]3(C)[C@@H]2[C@H]4OC(=O)[C@@H](CNCc5cn(nn5)c6ccc(C)c(C)c6)[C@@H]4CC1,4.92,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL514318,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC1=O)[C@@H](C)CC)[C@@H](C)CC,7.67,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL515145,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)[C@@H](C)CC)[C@H](C)[C@@H](C)O,8.46,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL443508,[Se]=C=NCCCCc1ccccc1,4.57,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL447807,[Se]=C=NCc1ccccc1,4.37,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL102714,Cn1cc(C2=C(C(=O)NC2=O)c3ccc(Cl)cc3Cl)c4ccccc14,4.63,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3415684,[Br-].CCC[n+]1ccc2c3ccc(OCCC(C)C)cc3n(CCC)c2c1C,5.92,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL416673,COc1ccc(cc1N)C2C(O)C(=O)N2c3cc(OC)c(OC)c(OC)c3,6.96,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3093014,Cn1c(OCCCCC=C)ncc1c2cc3ccccc3cc2OCCCCC=C,4.4,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3093030,Cn1c2OCCCCCCCCOc3ccccc3c1cn2,4.080000000000001,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL61102,COc1ccc(cc1N)C2C(OC(=O)C)C(=O)N2c3cc(OC)c(OC)c(OC)c3,6.84,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3121275,CCc1nnc(NC(=O)c2ccoc2COc3ccccc3)s1,5.65,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2037339,CC(=NNC(=S)Nc1ccc(Cl)cc1)c2ccccn2,8.23,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL539855,Cl.CN1CCOc2cccc3nc(O)c(nc23)c4cccc5C(=O)N(CC1)Sc45,7.89,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL475845,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)[C@@H](C)CC)[C@H](CS(=O)(=O)O)C(=O)C,7.9,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL505699,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,5.78,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL475216,CC[C@H](C)[C@H](N)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,4.79,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL473840,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)C(C)C)[C@H](C)[C@@H](C)O,8.26,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL471123,CC1=CC[C@@H]2[C@@H](C1)c3c(O)cc(cc3OC2(C)C)C(C)(C)c4ccc(F)cc4,5.48,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3415683,[Br-].CCCn1c2cc(OCCC(C)C)ccc2c3cc[n+](CC)c(C)c13,6.05,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL302389,COc1cc(cc(OC)c1OC)N2C(C(OC(=O)C)C2=O)c3ccc(OC)c(c3)[N+](=O)[O-],6.84,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL386796,Oc1nc2cccc3OCCCCCN4Sc5c(cccc5c1nc23)C4=O,7.52,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL386467,Oc1nc2ccccc2nc1c3cccc4C(=O)N(Sc34)C5CCCC5,6.51,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2037342,CC(=NNC(=S)Nc1ccc(I)cc1)c2ccccn2,7.19,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2037343,CC(=NNC(=S)Nc1ccccc1[N+](=O)[O-])c2ccccn2,8.18,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1867591,CC(=NNC(=S)Nc1ccccc1)c2ccccn2,8.17,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2041936,COc1ccc(Cl)cc1CNC(=S)Nc2ccc(cc2)[N+](=O)[O-],4.46,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2037341,CC(=NNC(=S)Nc1cccc(I)c1)c2ccccn2,7.21,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL593579,CC1(C)CC(NC(=S)Nc2cccc(c2)[N+](=O)[O-])c3cc(F)ccc3O1,5.05,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2402943,CC(=CCC[C@@]1(C)Oc2c(C)cc3c4ccccc4[nH]c3c2C=C1)C,4.6,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL474037,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC1=O)[C@H](C)[C@@H](C)O)C(C)C,8.3,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL65633,COc1cc(cc(OC)c1OC)N2C(C(O)C2=O)c3ccc4OCOc4c3,6.1,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2037448,C\C(=N\NC(=S)Nc1ccc(I)cc1)\c2ccccn2,7.19,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL44657,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,5.695,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2165191,C[C@@H](Nc1ccccc1C(=O)O)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,5.165,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL585951,Fc1cc(cc(c1)C2=N\C(=N/c3ccc(cc3)n4cnc(n4)N5CCOCC5)\NC=C2)N6CCOCC6,6.25,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL471297,CCc1ccc(cc1)C(C)(C)c2cc(O)c3[C@@H]4CC(=CC[C@H]4C(C)(C)Oc3c2)C,5.49,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1645551,Cc1nccc2c3ccc(OCc4ccccn4)cc3[nH]c12,4.7,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1645549,Cc1nccc2c3ccc(OCc4ccccc4)cc3[nH]c12,4.77,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1645546,COCCOc1ccc2c(c1)[nH]c3c(C)nccc23,4.21,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1645544,Cc1nccc2c3ccc(OCC=C)cc3[nH]c12,4.5,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL96926,CCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)\C(=C/C)\C)C(=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@H](C[C@](C)(OC(=O)C)[C@@H]12)OC(=O)CCC)C,9.13,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3092918,COc1ccccc1c2cnc(OCCCc3ccccc3)n2C,5.52,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3092921,COc1cc(F)c(F)cc1c2cnc(OCCCCC=C)n2C,4.28,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL442870,[Se]=C=NCCc1ccccc1,4.62,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL507361,OC[C@@H](O)CONC(=O)c1ccc(F)c(F)c1Nc2ccc(I)cc2F,5.14,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2164404,[Br-].Cc1c2c(cc[n+]1Cc3ccccc3)c4ccc(OCc5cccc(F)c5)cc4n2Cc6cccc(F)c6,6.01,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2164402,[Br-].CC(C)CC[n+]1ccc2c3ccc(OCc4ccccc4)cc3n(Cc5ccccc5)c2c1C,5.92,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2164717,[Br-].Cc1c2c(cc[n+]1Cc3ccccc3F)c4ccc(OCc5ccccc5)cc4n2Cc6ccccc6,6.43,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL803,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,5.76,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3093024,Cn1c2OCCCCCCCCCOc3ccccc3c1cn2,4.13,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL3093015,Cn1c(OCCCC=C)ncc1c2ccccc2OCCCCC=C,5.52,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL215803,C[C@@H]1C[C@H]2CN1CCn3nc4c(cccc4c3O)c5nc6c(O2)cccc6nc5O,8.44,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL538653,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C\C(=N/O)\[C@@]4(F)C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,5.65,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1165327,COc1cc(ccc1O)C(=O)O[C@H]2CCCC[C@H]2OC(=O)c3ccc(O)c(OC)c3,4.12,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1165314,COc1cc(ccc1O)C(=O)OCc2cccc(COC(=O)c3ccc(O)c(OC)c3)c2,4.34,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1164467,Oc1ccc(cc1O)C(=O)OCCCCCCCCCOC(=O)c2ccc(O)c(O)c2,4.51,CHEMBL614775,T98G,CHEMBL3307777
